,profiling/Time taken: GRPOTrainer.transformers.generate,_step,_runtime,_timestamp,train/global_step,profiling/Time taken: GRPOTrainer._get_per_token_logps_and_entropies,profiling/Time taken: GRPOTrainer.compute_loss,profiling/Time taken: GRPOTrainer.reward_format,profiling/Time taken: GRPOTrainer._prepare_inputs,profiling/Time taken: GRPOTrainer._calculate_rewards,profiling/Time taken: GRPOTrainer.reward_seen_test,profiling/Time taken: GRPOTrainer.reward_cot_monitor,profiling/Time taken: GRPOTrainer.reward_unseen_tests,train/entropy,train/clip_ratio/region_mean,train/completions/mean_terminated_length,train/clip_ratio/high_max,train/rewards/reward_unseen_tests/std,train/reward,train/num_tokens,train/rewards/reward_seen_test/std,train/rewards/reward_seen_test/mean,train/rewards/reward_cot_monitor/mean,train/rewards/reward_cot_monitor/std,train/completions/min_terminated_length,train/loss,train/rewards/reward_format/mean,train/grad_norm,train/completions/min_length,train/clip_ratio/low_min,train/learning_rate,train/clip_ratio/low_mean,train/completions/mean_length,train/epoch,train/frac_reward_zero_std,train/completions/max_terminated_length,train/completions/clipped_ratio,train/clip_ratio/high_mean,train/reward_std,train/rewards/reward_unseen_tests/mean,train/rewards/reward_format/std,train/completions/max_length,code_results
382,,3051,36215.384787902,1764216452.5400996,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'nrows': 800, 'ncols': 13, 'sha256': '99eff9e849678cba36b1d822f5f35c22ca03351ac4cb4917bb4c33101c63cf58', 'log_mode': 'IMMUTABLE', 'size': 2045358, '_type': 'table-file', 'path': 'media/table/code_results_3051_99eff9e849678cba36b1.table.json', '_latest_artifact_path': 'wandb-client-artifact://e0xund7e5sqt846oh5pduoo958hd5yd5rcqzjasx5419slenwslrz9ndqe7yiygpg5jgf4y3b7hnfu9lzlszpib3xuoveny0ah8wwykibaj264yd8nkuv8pu8xna275z:latest/code_results.table.json', 'artifact_path': 'wandb-client-artifact://2fe3if53tx05s25m1nv8gqj6tfccaeuirfhgjd8cs8ky6qcu94eoh0w53db46k1iwlv705j0zcjhb0mza3r6274agjcpsuffaej3uhfszxi50tj9adkb9hi55f9ubh1v/code_results.table.json'}"
383,,3053,36241.487792996,1764216478.643146,184,,,0.0011222604662179947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,49.6428146045655,3066,36469.417775918,1764216706.5728056,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,3070,36610.255299279,1764216847.4106462,185,,,,,,,0.000993441790342331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,3083,36734.853724469,1764216972.0090363,186,,,,,,,,0.0014854706823825836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,3098,36925.722405991,1764217162.8778489,187,,,,,,,0.0006997101008892059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,3103,36927.10903464,1764217164.2643313,187,,,,4.680827260017395e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,3112,37088.626498286,1764217325.7820084,188,,,,,,,0.00034680962562561035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,3125,37242.235863105,1764217479.3912702,189,,,,,,,,0.0010983925312757492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,3127,37242.237911247,1764217479.3933253,189,,,,,116.75437015108764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,3129,37242.469965999,1764217479.6251662,189,0.22261968441307545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,3141,37475.304771209,1764217712.4600518,190,,,,,190.65320832282305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,3143,37475.559102911,1764217712.7143993,190,0.24449017085134983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,3146,37477.007547084,1764217714.1627374,190,0.21136177517473698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,3161,37720.747707884,1764217957.903084,191,,0.4477554690092802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,3170,37870.969870329,1764218108.125276,192,,,,148.09721175208688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,3183,38024.397705361,1764218261.5532148,193,,,,,107.73489805497229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,3188,38026.272764436,1764218263.428219,193,0.2396614607423544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,3208,38445.816586331,1764218682.9717715,195,,,,,,197.38881806842983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,3217,38447.663279071,1764218684.8187282,195,,0.4635767247527838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,3224,38575.210126512,1764218812.3654175,196,,,,,,,0.0007181912660598755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,3247,38833.553269687,1764219070.7086942,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'_latest_artifact_path': 'wandb-client-artifact://lll3rlwbg4ql4snweqxnvhl7xc4cvglg7bbwnpeqxxbc7hyld10gpf47ebo7364ifs3qff892dktmxxuzlwt1t6imxwhhibkt4jvxlhjr05nv69zrdfargxcg5pz9wk8:latest/code_results.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://6zr3lmgylktqnxvrxl7dm1iptvx63rv3yswd7eij86g30bqqux7jooi3l9s2k4e6j2v5e1gyd1niiasqb4s6ealcwsdh8die3xjj17qnmcn4jwr753sieq7lzon2krs8/code_results.table.json', 'path': 'media/table/code_results_3247_99eff9e849678cba36b1.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 13, 'nrows': 800, 'sha256': '99eff9e849678cba36b1d822f5f35c22ca03351ac4cb4917bb4c33101c63cf58', 'size': 2045358}"
404,,3250,39023.921832454,1764219261.076807,198,,,,,,148.652273286134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,3252,39023.924213705,1764219261.0796356,198,,,,,,,0.0005332399159669876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,3255,39024.209196194,1764219261.3644342,198,0.27653663977980614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,3259,39026.151113977,1764219263.306521,198,,0.560695206746459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,3272,39174.105765146,1764219411.2610636,199,0.2109746504575014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,3275,39176.547735905,1764219413.703037,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'artifact_path': 'wandb-client-artifact://j39yburg5ae3dwe28tktsez73b8g644lgipyowc23j2v4eydl9hnm5ptt0v7hl0bmy9vop1em5bn4s0pp56c7bm3o5ymlnwbt6k1k2p7gflq7q3xtu1f6lr36870yoy9/code_results.table.json', 'path': 'media/table/code_results_3275_99eff9e849678cba36b1.table.json', '_latest_artifact_path': 'wandb-client-artifact://hw5o7trci2yjle13vvg8xotstzrawpl2cxhzzvvw0odlvo8vt283wrqqm46mk0au7lrbbpqqkvr23cbeqtxffl80sklh7r6ll2ckv1bdzenqcbx7qh14qnbdlv0b2uul:latest/code_results.table.json', '_type': 'table-file', 'ncols': 13, 'sha256': '99eff9e849678cba36b1d822f5f35c22ca03351ac4cb4917bb4c33101c63cf58', 'size': 2045358, 'log_mode': 'IMMUTABLE', 'nrows': 800}"
410,48.92613446712494,3276,39225.514481568,1764219462.669268,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,3280,39239.65551254,1764219476.810998,200,,,,,,,0.00043726153671741486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,3296,39468.487396089,1764219705.6424422,200,,,,,,92.58176391944289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,3299,39468.489217721,1764219705.6447506,200,,,,,92.58545665070415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,3309,39562.109744226,1764219799.265126,200,,,,93.19150471314788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,3313,39589.846251004,1764219827.0016363,200,,,0.0006545614451169968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,3326,39726.444322618,1764219963.5999029,200,,,,,27.49166327342391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,3337,39784.299462372,1764220021.4546344,200,0.24085808917880058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,3338,39784.558759569,1764220021.713712,200,,0.5002535954117775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,3351,39944.799891751,1764220181.9552515,200,,,,,,,,0.0008018091320991516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,31.493287155404687,3357,39976.81406853,1764220213.9688919,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,3360,40004.0936705,1764220241.2490606,200,,,,,,,,0.0008092224597930908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,3364,40004.328939095,1764220241.484106,200,0.22511756606400013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,3374,40066.35913769,1764220303.5146286,200,,0.4961050432175398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,3377,40123.412815396,1764220360.5680227,200,,,,,,31.23914184421301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,3388,40186.505886917,1764220423.6612573,200,,,,,,,0.000354960560798645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,3398,40315.431647431,1764220552.586987,200,,,,,,,,0.0011187419295310974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,3401,40315.44234897,1764220552.5976706,200,,,,123.30124351009727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,3406,40318.57270499,1764220555.728083,200,,0.7972775176167488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,3407,40320.085056789,1764220557.2403562,201,,,,,,,,,0.3496946096420288,0.0,323.3548278808594,0.0,0.4655468463897705,1.25,3607416.0,0.45680341124534607,0.28125,0.15625,0.6278162002563477,167.0,0.0445,0.96875,0.23580825328826904,167.0,0.0,5e-06,0.0,345.25,3.5892857142857144,0.75,729.0,0.03125,0.0,0.125,0.40625,0.1767766922712326,1024.0,
430,,3419,40447.894594929,1764220685.0498457,201,0.24354133196175098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,3426,40592.757706561,1764220829.9130766,202,,,,,,,,0.0009237825870513916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,3428,40592.759421432,1764220829.914684,202,,,,,109.2963259741664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,3435,40595.53138176,1764220832.6865356,203,,,,,,,,,0.37132449448108673,0.0,351.9375,0.0,0.4062887728214264,1.53125,3636282.0,0.507007360458374,0.53125,0.84375,2.1866068840026855,238.0,-0.0038,1.0,0.15780556201934814,238.0,0.0,5e-06,0.0,351.9375,3.625,0.75,535.0,0.0,0.0,0.13466878235340118,0.359375,0.0,535.0,
434,,3439,40740.886004171,1764220978.040847,203,,,,,,108.13035338744521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,3450,40745.039822753,1764220982.1950989,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'artifact_path': 'wandb-client-artifact://odwz9z8fmq3hniwhtfr7db4zmyyrdhqmygz7kwa2vij6ku8yket7xgpa3qmjt3zoata576awxs0wk74rw5ktdcjp2f3siujydx7st14rrw2k9xdpelxdxcbmenph3oev/code_results.table.json', '_latest_artifact_path': 'wandb-client-artifact://60w4et2a1xm3v2f6gf9thu9jjpbjipfx0xu8cmqr8illtxz9wvcqnu7nkecwpzqvgpyqkuecxmh0oskizcgps44dpsppdje9krftf5pctsx5auhmg3w4hxi9bujkn875:latest/code_results.table.json', '_type': 'table-file', 'nrows': 1000, 'path': 'media/table/code_results_3450_a5b12a9d037cbf2ea95a.table.json', 'log_mode': 'IMMUTABLE', 'sha256': 'a5b12a9d037cbf2ea95a208d63db2baf9e0db9d258674ab5914d34de5b37e7ec', 'size': 2476621, 'ncols': 13}"
436,43.25054742768407,3451,40788.335985601,1764221025.4909203,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,3456,40921.909713117,1764221159.0650911,204,,,,,133.55830669403076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,3459,40922.510276191,1764221159.665754,204,,0.5915548950433731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,3462,40924.149684811,1764221161.3051486,204,,0.5670273825526237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,3476,41122.913782858,1764221360.0692544,205,,0.5617334190756083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,35.69120231643319,3479,41161.013014114,1764221398.1679676,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,3498,41350.806595659,1764221587.962089,207,,,,,57.634692860767245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,3503,41352.455859927,1764221589.6110082,207,0.2124577946960926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,3513,41467.502871547,1764221704.65821,208,,,,112.57088313251734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,3525,41617.891039508,1764221855.0465724,209,,,,,,,0.0003334805369377136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,3537,41786.207265733,1764222023.3622203,210,,,,,,137.99088307842612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,3554,41928.428147381,1764222165.5832686,211,,,,,103.71442346647382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,3555,41928.437276859,1764222165.5926633,211,,,,138.8905274812132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,3576,42079.719276328,1764222316.8746076,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'artifact_path': 'wandb-client-artifact://85bxw2wc7wwrbaj16672qny8szk8cvful9tzrwl4pbm1etowizb0svu3w4423se6zbeb4mdqpxndjjhdh2f4bk42tr4webyt2a3d44y9j41wjx3wg3ofxc46wy07ehmb/code_results.table.json', 'sha256': 'a5b12a9d037cbf2ea95a208d63db2baf9e0db9d258674ab5914d34de5b37e7ec', '_latest_artifact_path': 'wandb-client-artifact://zl2phkm56gm16foi4aglefaoiwmawj2heyob4f8tcyvh1i0uqbds8pav77yu8b7qa5220ipamak7fnkxknlemlf2yduy38azmdqhue0gce9q6ecyvascwf4385l1kio0:latest/code_results.table.json', 'log_mode': 'IMMUTABLE', 'path': 'media/table/code_results_3576_a5b12a9d037cbf2ea95a.table.json', 'size': 2476621, 'ncols': 13, '_type': 'table-file', 'nrows': 1000}"
450,,3578,42109.014651956,1764222346.1700642,213,,,0.0011262912303209305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,3581,42221.192983535,1764222458.3483129,213,,,,,,,0.0007038116455078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,3586,42222.392350411,1764222459.547717,213,,,,3.7606805562973022e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,3589,42223.567014485,1764222460.72212,214,,,,,,,,,0.3738253116607666,0.0,335.875,0.0,0.420013427734375,1.25,3785613.0,0.4399413466453552,0.25,0.28125,0.8125775456428528,251.0,-0.0055,1.0,0.2557295262813568,251.0,0.0,5e-06,0.0,335.875,3.821428571428571,0.5,472.0,0.0,0.0,0.26933756470680237,0.28125,0.0,472.0,
454,36.63671996071935,3591,42261.533873815,1764222498.688775,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,43.2605144251138,3605,42478.361276945,1764222715.5163615,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,3613,42620.078150423,1764222857.2336326,215,,0.6227763742208481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,3622,42737.012092349,1764222974.1675415,216,,,,,,,,0.0009238403290510178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,3640,42908.656894867,1764223145.8120263,217,0.2736921291798353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,3644,42910.59872343,1764223147.7540326,217,,0.5606702994555235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,3656,43186.575237473,1764223423.7303433,218,,,,1.4279037714004517e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,3669,43310.423404898,1764223547.5786996,219,,0.4836335629224777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,3670,43311.29753684,1764223548.452796,219,,,,5.509704351425171e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,3671,43311.500675448,1764223548.6556623,219,0.2021183166652918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,3679,43455.183780761,1764223692.3390589,220,,,,,,,0.0007079187780618668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,3683,43455.684905528,1764223692.8403497,220,,0.49086532928049564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,3684,43456.583055431,1764223693.7381258,220,,,,6.070360541343689e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,3692,43677.31458688,1764223914.4699244,221,,,,,,,,0.0008641798049211502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,3711,43845.336412004,1764224082.4918966,222,,0.4871559161692858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,3713,43846.416931026,1764224083.5721788,222,0.20189334452152252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,3715,43847.565603368,1764224084.7209163,223,,,,,,,,,0.3711707293987274,0.0,323.9375,0.0,0.4554220736026764,1.46875,3910284.0,0.507007360458374,0.46875,0.5625,1.683650016784668,226.0,-0.0285,1.0,0.2962116599082947,226.0,0.0,5e-06,0.0,323.9375,3.982142857142857,0.375,545.0,0.0,0.0,0.3125,0.296875,0.0,545.0,
471,37.26871664263308,3731,44009.268257411,1764224246.4231954,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,3734,44067.862763658,1764224305.0181737,224,,,,,,,,0.0009219907224178314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,3739,44068.422996677,1764224305.5784755,224,,0.5514172725379467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,3755,44241.700078622,1764224478.8553421,225,0.23835955746471882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,3775,44542.603803011,1764224779.7589338,227,,,,,,134.1785411518067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,3779,44542.615681302,1764224779.7711082,227,,,,169.34724701941013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,3804,44826.747390754,1764225063.9028094,229,,,,,,,,0.0011046286672353745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,3807,44826.756380711,1764225063.9118025,229,,,,182.507180089131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,26.59703977406025,3843,45207.357619616,1764225444.5124981,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,3847,45372.823747095,1764225609.9792774,232,,,,,,,0.0007435791194438934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,3848,45372.824541745,1764225609.9800398,232,,,,,165.4535058569163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,3861,45523.09171463,1764225760.2471173,233,,,,,,,0.0006681103259325027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,3879,45690.820332282,1764225927.975517,234,,0.8514537233859301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,3882,45693.182160092,1764225930.3373454,234,,0.8152821119874716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,3883,45694.741181022,1764225931.8964047,235,,,,,,,,,0.34303198754787445,0.0,341.6451416015625,0.0,0.420013427734375,1.34375,4075859.0,0.49186936020851135,0.375,0.9375,2.2709596157073975,219.0,0.0832,0.96875,0.23408374190330505,219.0,0.0,5e-06,0.0,362.96875,4.196428571428571,0.375,770.0,0.03125,0.0,0.3617308735847473,0.28125,0.1767766922712326,1024.0,
486,,3884,45696.059085441,1764225933.2144752,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'artifact_path': 'wandb-client-artifact://e8gfjjg5johelx8k9ujy5aemjm084elu2v1lv3au4zjqcghs7ez6hqfrts9z0sndywz4lb5kx4d5zl1wnuf8dj2sigg0n2bp2k0836xaw7vuc6ngxhqocj96k4bqfp9w/code_results.table.json', 'nrows': 1000, '_type': 'table-file', 'ncols': 13, 'path': 'media/table/code_results_3884_a5b12a9d037cbf2ea95a.table.json', 'size': 2476621, 'sha256': 'a5b12a9d037cbf2ea95a208d63db2baf9e0db9d258674ab5914d34de5b37e7ec', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://qp0j8otwi8oxwbpjwohykhh93yhz6pxrb63ac5uafdzabxjeza6f4tebyos2i2fefsonzmvzujyhnc4g14z360jobb4mudiojgzckg0ywhuzcyj9ox50gkxrrs7xg7th:latest/code_results.table.json'}"
487,,3887,45846.404849714,1764226083.5599313,235,,,,,,122.12915771640837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,3891,45846.417496015,1764226083.5728793,235,,,,150.33939036913216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,3898,45850.343823689,1764226087.4990969,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'artifact_path': 'wandb-client-artifact://gky8k5wju8c2zkunke8jugxq0a7qnndoypgoyy81ymzclcfn7ds8zzae1x4j3ldo8qb6a4dbo5xasoac4rvu9h0qk010b0oap09a4wfh4ljpaoaaabb4ga8u6x8q0c0g/code_results.table.json', 'path': 'media/table/code_results_3898_a5b12a9d037cbf2ea95a.table.json', 'size': 2476621, 'log_mode': 'IMMUTABLE', 'ncols': 13, 'sha256': 'a5b12a9d037cbf2ea95a208d63db2baf9e0db9d258674ab5914d34de5b37e7ec', '_latest_artifact_path': 'wandb-client-artifact://81mrmair4cqs4hklandrx1h1kqs7i9w73z12fko53f3zw0a88sr0w0vsriburzxotztj2d9jc1y6bnkuot16hlvvy18jjcu07zwj0pb1ddh0yzrbyuuzkbhntzmjq959:latest/code_results.table.json', '_type': 'table-file', 'nrows': 1000}"
490,,3912,46043.121829506,1764226280.2771719,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'log_mode': 'IMMUTABLE', 'size': 2476621, 'ncols': 13, 'nrows': 1000, '_latest_artifact_path': 'wandb-client-artifact://05p4rsiicr2y81o43rd54m969v04xj4m3354ki50xyh44a9lsvno6b4v62cuupg59espheclp30iuvv064l5skyfpil7isjolert4dlfhjdsn5ze4lc1ece4i7stjns2:latest/code_results.table.json', 'artifact_path': 'wandb-client-artifact://swti1yf2rx0ygxt1delrb91qqd1dh4hg9pw5jgl9wbuj84o8lspxebul0qgj7yf0duooqyryicdxu6pjneu5ly27ls2bpkb8djl1ysfnhc8wp1cdg8ajyhovc1udfqpn/code_results.table.json', '_type': 'table-file', 'path': 'media/table/code_results_3912_a5b12a9d037cbf2ea95a.table.json', 'sha256': 'a5b12a9d037cbf2ea95a208d63db2baf9e0db9d258674ab5914d34de5b37e7ec'}"
491,,3915,46167.829428191,1764226404.9847794,237,,,,,,78.25820638798177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,3923,46169.950427661,1764226407.105668,237,0.27170574851334095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,3928,46214.151547927,1764226451.3069153,238,,,0.0011255927383899689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,3930,46276.169651522,1764226513.3247993,238,,,,,,,,0.001836860552430153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,3933,46276.180219261,1764226513.3356602,238,,,,103.39099074341357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,3944,46473.242117664,1764226710.3973777,239,,,,,,,,0.001451311632990837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,3945,46473.243194045,1764226710.3984134,239,,,,,,,0.000544469803571701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,3946,46473.244285456,1764226710.3996372,239,,,,,160.58721954375505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,3954,46477.194285921,1764226714.349664,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'_type': 'table-file', 'ncols': 13, '_latest_artifact_path': 'wandb-client-artifact://1x1ci7r04zoz9b4lz84chwe6huem7kkfpb6bghrcn5kruust99ujsqkmuvfq9357uw8f1zszx4e8y87ql0czu2cqlatva6jd23q0vzcnefs6symkldxa8imqdq672db1:latest/code_results.table.json', 'nrows': 1000, 'path': 'media/table/code_results_3954_a5b12a9d037cbf2ea95a.table.json', 'size': 2476621, 'artifact_path': 'wandb-client-artifact://09wp82vxnabxyf8iw1inaroriyc93vzev7vadtxihthwgk941llriujgnq90sasuji6wuvgzwlrcg0sueh47boa94dr0f3tuzmue68my1kjua1jyl9s2z1vf8piccquj/code_results.table.json', 'sha256': 'a5b12a9d037cbf2ea95a208d63db2baf9e0db9d258674ab5914d34de5b37e7ec', 'log_mode': 'IMMUTABLE'}"
